Date,Open,High,Low,Close,Adj Close,Volume
2022-08-25,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-08-26,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-08-29,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-08-30,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-09-01,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-09-02,61.980000,61.980000,61.980000,61.980000,61.980000,0
2022-09-05,53.000000,53.490002,52.820000,53.419998,53.419998,1134409
2022-09-06,53.790001,53.900002,53.509998,53.660000,53.660000,1836308
2022-09-07,53.259998,53.380001,52.599998,53.259998,53.259998,2193324
2022-09-08,53.590000,54.099998,53.590000,54.000000,54.000000,1746372
2022-09-09,54.500000,54.619999,54.310001,54.549999,54.549999,1659339
2022-09-12,54.689999,55.599998,54.580002,55.529999,55.529999,1383131
2022-09-13,55.669998,56.840000,55.669998,56.740002,56.740002,2295131
2022-09-14,55.889999,56.250000,55.750000,56.189999,56.189999,1072002
2022-09-15,56.400002,56.400002,55.900002,56.220001,56.220001,534356
2022-09-16,55.740002,55.889999,54.610001,54.980000,54.980000,1718739
2022-09-19,55.500000,56.389999,55.500000,55.910000,55.910000,683189
2022-09-20,56.200001,56.369999,55.919998,55.980000,55.980000,533220
2022-09-21,55.990002,56.480000,55.730000,56.389999,56.389999,1288694
2022-09-22,56.389999,57.220001,56.240002,57.139999,57.139999,1686839
2022-09-23,57.349998,57.439999,56.430000,56.540001,56.540001,902307
2022-09-26,53.000000,55.480000,53.000000,55.259998,55.259998,2234716
2022-09-27,54.939999,55.349998,54.619999,55.040001,55.040001,923728
2022-09-28,54.900002,54.900002,53.919998,54.020000,54.020000,1530786
2022-09-29,54.500000,55.599998,54.500000,55.430000,55.430000,1149251
2022-09-30,55.700001,56.349998,55.419998,56.119999,56.119999,1020843
2022-10-03,56.299999,57.200001,56.299999,56.880001,56.880001,1335269
2022-10-04,58.910000,60.599998,58.910000,60.220001,60.220001,5665572
2022-10-06,59.509998,60.400002,46.150002,59.830002,59.830002,1768191
2022-10-07,60.410000,60.639999,60.200001,60.490002,60.490002,1295474
2022-10-10,61.000000,61.000000,58.000000,58.250000,58.250000,2216039
2022-10-11,57.980000,57.980000,57.110001,57.220001,57.220001,1044405
2022-10-12,56.939999,57.200001,56.730000,57.150002,57.150002,892594
2022-10-13,56.900002,56.980000,56.470001,56.880001,56.880001,1873536
2022-10-14,56.580002,56.740002,55.700001,55.820000,55.820000,2241901
2022-10-17,56.000000,60.990002,54.990002,55.520000,55.520000,2747859
2022-10-18,55.980000,56.279999,55.619999,55.860001,55.860001,1610688
2022-10-19,56.000000,56.139999,55.419998,55.709999,55.709999,1052919
2022-10-20,55.250000,55.919998,55.240002,55.810001,55.810001,796641
2022-10-21,55.980000,55.990002,55.250000,55.349998,55.349998,2987728
2022-10-24,57.009998,57.049999,56.250000,56.930000,56.930000,1285301
2022-10-25,56.950001,57.180000,56.320000,56.520000,56.520000,1327449
2022-10-27,59.990002,59.990002,57.250000,57.369999,57.369999,1786452
2022-10-28,57.759998,57.849998,57.099998,57.209999,57.209999,1275259
2022-10-31,57.250000,57.299999,56.750000,57.110001,57.110001,1413676
2022-11-01,57.689999,58.570000,57.490002,58.419998,58.419998,2627978
2022-11-02,58.310001,58.590000,58.250000,58.369999,58.369999,997288
2022-11-03,58.369999,58.369999,56.869999,56.980000,56.980000,2268065
2022-11-04,57.490002,58.419998,57.490002,58.320000,58.320000,1849262
2022-11-07,59.619999,60.090000,59.209999,59.970001,59.970001,3602733
2022-11-09,60.900002,61.799999,60.459999,60.730000,60.730000,2843550
2022-11-10,60.730000,60.730000,60.000000,60.560001,60.560001,1306491
2022-11-11,62.209999,62.209999,60.910000,61.580002,61.580002,2853016
2022-11-14,61.450001,61.580002,60.900002,61.150002,61.150002,1374642
2022-11-15,61.500000,62.049999,61.500000,61.779999,61.779999,1495311
2022-11-16,61.500000,61.700001,61.000000,61.560001,61.560001,1435553
2022-11-17,60.830002,60.970001,60.529999,60.580002,60.580002,1205090
2022-11-18,60.840000,60.900002,60.490002,60.820000,60.820000,823261
2022-11-21,61.820000,61.820000,59.849998,59.930000,59.930000,1532697
2022-11-22,60.400002,60.919998,60.400002,60.810001,60.810001,1202865
2022-11-23,60.790001,61.049999,60.450001,60.770000,60.770000,1745016
2022-11-24,61.000000,61.610001,61.000000,61.459999,61.459999,1191747
2022-11-25,61.790001,61.790001,61.000000,61.090000,61.090000,1328111
2022-11-28,60.099998,61.580002,60.099998,61.439999,61.439999,1372688
2022-11-29,61.419998,61.419998,61.009998,61.209999,61.209999,1383143
2022-11-30,61.380001,61.439999,61.080002,61.320000,61.320000,656779
2022-12-01,62.000000,62.980000,62.000000,62.529999,62.529999,2814423
2022-12-02,62.889999,63.950001,62.889999,63.759998,63.759998,2931386
2022-12-05,64.000000,65.309998,64.000000,65.110001,65.110001,2634912
2022-12-06,64.389999,64.389999,63.790001,64.120003,64.120003,2345153
2022-12-07,64.000000,64.139999,63.799999,63.830002,63.830002,1596473
2022-12-08,64.980003,64.980003,64.160004,64.559998,64.559998,931355
2022-12-09,65.709999,65.800003,65.099998,65.279999,65.279999,1803759
2022-12-12,65.000000,66.250000,65.000000,66.110001,66.110001,1920959
2022-12-13,66.239998,66.239998,66.000000,66.089996,66.089996,1087122
2022-12-14,66.510002,67.029999,66.510002,66.680000,66.680000,1287396
2022-12-15,66.489998,66.489998,65.500000,65.570000,65.570000,1503093
2022-12-16,65.680000,65.750000,64.769997,64.910004,64.910004,1464378
2022-12-19,65.610001,66.199997,65.610001,66.120003,66.120003,1140849
2022-12-20,65.900002,67.190002,65.489998,67.010002,67.010002,1733723
2022-12-21,67.449997,67.849998,67.330002,67.389999,67.389999,1662672
2022-12-22,67.510002,67.599998,66.750000,66.919998,66.919998,3035686
2022-12-23,66.690002,66.870003,66.440002,66.760002,66.760002,1178458
2022-12-26,66.849998,67.000000,66.669998,66.720001,66.720001,483561
2022-12-27,67.239998,68.000000,66.949997,67.970001,67.970001,1206472
2022-12-28,67.790001,67.790001,66.809998,66.959999,66.959999,1037369
2022-12-29,66.889999,67.129997,66.690002,66.959999,66.959999,791712
2022-12-30,67.680000,67.750000,67.199997,67.230003,67.230003,1278013
2023-01-02,67.779999,67.779999,67.330002,67.669998,67.669998,589562
2023-01-03,67.980003,68.900002,67.980003,68.669998,68.669998,1559415
2023-01-04,68.290001,68.800003,68.080002,68.730003,68.730003,1075915
2023-01-05,67.889999,67.889999,66.400002,66.919998,66.919998,2209592
2023-01-06,67.000000,67.190002,66.800003,66.879997,66.879997,1217957
2023-01-09,67.510002,68.500000,67.510002,67.949997,67.949997,877040
2023-01-10,68.000000,68.010002,66.699997,67.080002,67.080002,794149
2023-01-11,67.080002,67.690002,67.019997,67.540001,67.540001,674649
2023-01-12,67.500000,67.500000,66.889999,67.150002,67.150002,1108209
2023-01-13,67.209999,67.500000,66.820000,67.180000,67.180000,2143703
2023-01-16,68.010002,68.349998,68.010002,68.260002,68.260002,1292119
2023-01-17,68.449997,68.510002,67.980003,68.050003,68.050003,1284553
2023-01-18,68.010002,68.379997,67.849998,68.199997,68.199997,795382
2023-01-19,68.070000,68.070000,66.529999,66.739998,66.739998,1986369
2023-01-20,67.410004,67.889999,67.099998,67.589996,67.589996,892881
2023-01-23,67.870003,67.980003,67.339996,67.519997,67.519997,1476635
2023-01-24,67.699997,67.699997,67.019997,67.309998,67.309998,808166
2023-01-25,67.300003,67.389999,67.099998,67.250000,67.250000,620850
2023-01-27,67.860001,67.860001,67.320000,67.470001,67.470001,755828
2023-01-30,67.459999,67.680000,67.360001,67.449997,67.449997,514927
2023-01-31,67.570000,67.570000,66.919998,66.980003,66.980003,787228
2023-02-01,67.750000,69.099998,67.500000,68.709999,68.709999,2529810
2023-02-02,69.519997,70.760002,69.510002,70.599998,70.599998,1564567
2023-02-03,69.480003,69.480003,68.610001,68.879997,68.879997,1291238
2023-02-06,67.500000,67.500000,66.809998,66.919998,66.919998,1781332
2023-02-07,66.699997,66.949997,66.620003,66.809998,66.809998,1033795
2023-02-08,66.790001,67.080002,66.610001,66.839996,66.839996,635053
2023-02-09,66.839996,67.019997,66.639999,66.739998,66.739998,441182
2023-02-10,66.190002,66.470001,65.589996,66.040001,66.040001,1220929
2023-02-13,66.000000,66.000000,65.510002,65.620003,65.620003,665085
2023-02-14,65.790001,65.949997,65.459999,65.559998,65.559998,550186
2023-02-15,65.470001,65.470001,64.720001,64.800003,64.800003,852011
2023-02-16,66.300003,66.300003,64.820000,64.980003,64.980003,1075574
2023-02-17,65.040001,65.040001,63.970001,64.110001,64.110001,1315070
2023-02-20,64.500000,65.440002,64.500000,65.330002,65.330002,720404
2023-02-21,67.300003,67.300003,64.959999,65.120003,65.120003,540926
2023-02-22,65.430000,65.480003,65.139999,65.220001,65.220001,2801263
2023-02-23,64.889999,65.129997,64.419998,64.529999,64.529999,1033456
2023-02-24,64.709999,64.709999,63.689999,63.900002,63.900002,977374
2023-02-27,63.959999,63.959999,62.290001,62.910000,62.910000,1077495
2023-02-28,62.910000,62.910000,62.220001,62.480000,62.480000,941958
2023-03-01,63.419998,64.089996,63.419998,63.759998,63.759998,564090
2023-03-02,63.590000,63.619999,63.150002,63.209999,63.209999,545485
2023-03-03,63.779999,63.779999,63.320000,63.540001,63.540001,741512
2023-03-06,63.900002,63.990002,63.580002,63.720001,63.720001,466229
2023-03-08,62.500000,62.500000,60.950001,61.299999,61.299999,3576546
2023-03-09,61.490002,61.490002,60.880001,60.939999,60.939999,2918665
2023-03-10,60.980000,61.320000,60.790001,61.259998,61.259998,3710092
2023-03-13,61.980000,63.369999,61.980000,63.099998,63.099998,2043903
2023-03-14,64.660004,65.849998,64.660004,64.910004,64.910004,3281435
2023-03-15,65.309998,65.650002,65.099998,65.400002,65.400002,1141797
2023-03-16,65.519997,66.379997,65.510002,66.239998,66.239998,2627036
2023-03-17,66.110001,66.290001,65.750000,65.889999,65.889999,1245181
2023-03-20,66.820000,68.059998,66.809998,67.589996,67.589996,4585765
2023-03-21,67.599998,67.970001,67.150002,67.360001,67.360001,1375348
2023-03-22,67.269997,67.580002,67.019997,67.430000,67.430000,740204
2023-03-23,68.019997,68.570000,68.019997,68.260002,68.260002,3425770
2023-03-24,68.559998,69.150002,68.529999,68.980003,68.980003,1696490
2023-03-27,68.889999,69.050003,68.320000,68.419998,68.419998,2230680
2023-03-28,68.580002,68.720001,68.139999,68.309998,68.309998,1922457
2023-03-29,68.699997,69.279999,68.699997,69.199997,69.199997,914488
2023-03-31,70.110001,70.779999,70.110001,70.669998,70.669998,2649758
2023-04-03,69.010002,70.519997,68.550003,70.389999,70.389999,3089356
2023-04-05,72.599998,73.500000,72.599998,72.949997,72.949997,4591195
2023-04-06,72.900002,73.349998,72.550003,73.220001,73.220001,2019373
