"Date","Open","High","Low","Close"
"23 Mar 2022","24182.55","24236.20","23808.70","23883.75"
"22 Mar 2022","23765.10","24081.15","23550.80","24037.10"
"21 Mar 2022","24141.45","24171.85","23721.95","23762.70"
"17 Mar 2022","24039.25","24190.50","23965.25","24024.50"
"16 Mar 2022","23548.20","23690.60","23480.95","23675.70"
"15 Mar 2022","23603.30","23637.30","23073.90","23223.40"
"14 Mar 2022","23100.70","23571.05","23100.70","23536.90"
"11 Mar 2022","22955.85","23244.55","22855.25","23068.10"
"10 Mar 2022","23443.75","23443.75","22891.25","23062.75"
"09 Mar 2022","22478.95","22887.65","22348.95","22770.80"
"08 Mar 2022","21924.30","22418.95","21921.25","22392.60"
"07 Mar 2022","22053.95","22237.85","21892.00","22090.55"
"04 Mar 2022","22715.40","22975.25","22484.55","22657.85"
"03 Mar 2022","23190.85","23269.25","22879.9","22965.00"
"02 Mar 2022","23052.5","23131.85","22837","23026.15"
"28 Feb 2022","23106","23427.75","22897.95","23387.15"
"25 Feb 2022","23118.9","23500.4","23050.35","23365.05"
"24 Feb 2022","23095.55","23330","22611.8","22695.15"
"23 Feb 2022","24041.40","24078.80","23822.60","23871.30"
"22 Feb 2022","23487.15","23991.90","23479.70","23877.55"
"21 Feb 2022","23926.00","24203.10","23774.05","24023.75"
"18 Feb 2022","23932.00","24181.60","23914.75","24039.50"
"17 Feb 2022","24233.95","24281.95","23973.05","24052.40"
"16 Feb 2022","24255.60","24401.25","24054.40","24121.55"
"15 Feb 2022","23586.55","24204.50","23435.85","24168.70"
"14 Feb 2022","23813.00","23860.15","23409.35","23451.95"
"11 Feb 2022","24374.95","24390.00","24167.85","24238.65"
"10 Feb 2022","24540.00","24692.40","24366.45","24647.10"
"09 Feb 2022","24267.50","24406.90","24213.10","24383.40"
"08 Feb 2022","24216.20","24243.25","23816.25","24100.90"
"07 Feb 2022","24466.65","24615.15","24001.30","24126.80"
"04 Feb 2022","24736.25","24769.35","24511.35","24600.30"
"03 Feb 2022","25014.65","25037.50","24621.35","24692.50"
"02 Feb 2022","24852.10","25093.40","24821.15","25070.65"
"01 Feb 2022","24647.65","24789.75","24209.45","24666.15"
"31 Jan 2022","24328.95","24448.95","24209.50","24333.35"
"28 Jan 2022","24160.85","24404.85","23969.50","24004.00"
"27 Jan 2022","23934.20","24114.00","23650.65","24015.85"
"25 Jan 2022","23865.05","24317.10","23661.65","24272.25"
"24 Jan 2022","24630.10","24639.55","23816.15","24092.50"
"21 Jan 2022","24712.45","24792.10","24495.70","24694.35"
"20 Jan 2022","25151.40","25183.20","24769.60","24937.80"
"19 Jan 2022","25534.00","25534.00","25101.30","25171.00"
"18 Jan 2022","25746.00","25807.30","25472.65","25513.40"
"17 Jan 2022","25650.60","25777.35","25639.60","25700.05"
"14 Jan 2022","25496.50","25745.05","25392.65","25702.65"
"13 Jan 2022","25752.20","25752.20","25510.00","25639.00"
"12 Jan 2022","25678.80","25730.20","25580.85","25675.30"
"11 Jan 2022","25374.20","25529.70","25305.65","25510.65"
"10 Jan 2022","25229.65","25399.60","25189.05","25377.55"
"07 Jan 2022","25084.15","25252.70","24922.00","25079.35"
"06 Jan 2022","24981.45","25105.70","24837.45","25017.35"
"05 Jan 2022","25124.90","25289.45","25015.70","25250.40"
"04 Jan 2022","24917.75","25125.05","24776.30","25091.15"
"03 Jan 2022","24462.65","24874.10","24455.45","24838.60"
"31 Dec 2021","24247.65","24465.75","24246.1","24396.30"
"30 Dec 2021","24147.3","24290.9","24056.95","24219.30"
"29 Dec 2021","24216.65","24311.75","24110.95","24173.40"
"28 Dec 2021","24239.1","24295.1","24125.85","24232.60"
"27 Dec 2021","23827.05","24119.15","23661.2","24086.50"
"24 Dec 2021","24162.75","24173.65","23811.6","23931.85"
"23 Dec 2021","24005.3","24122.5","23942.4","24039.00"
"22 Dec 2021","23773.3","23869.65","23654.05","23832.45"
"21 Dec 2021","23682.35","23867.5","23514.2","23636.10"
"20 Dec 2021","23780.1","23803.55","23177.15","23452.75"
"17 Dec 2021","24417.95","24456.9","23975.2","24008.90"
"16 Dec 2021","24519.05","24562.85","24218.4","24315.05"
"15 Dec 2021","24486.75","24527.55","24269","24294.40"
"14 Dec 2021","24402.8","24563.85","24302.5","24490.90"
"13 Dec 2021","24853.45","24909.1","24488.35","24512.60"
"10 Dec 2021","24692.1","24760.6","24553.15","24704.75"
"09 Dec 2021","24861.2","24902.55","24590.9","24742.60"
"08 Dec 2021","24586.25","24830.9","24570.35","24810.60"
"07 Dec 2021","24172","24502.55","24075.05","24385.05"
"06 Dec 2021","24390.05","24397.95","23941.7","23968.20"
"03 Dec 2021","24639.45","24784","24339.85","24373.05"
"02 Dec 2021","24266.45","24653.1","24219.9","24618.35"
"01 Dec 2021","24127.1","24342.15","24094.85","24255.00"
"30 Nov 2021","24009.35","24501.25","23931.7","23997.30"
"29 Nov 2021","24040.25","24202.05","23585.4","24053.35"
"26 Nov 2021","24420.3","24469.5","23947.55","24005.85"
"25 Nov 2021","24656.95","24781.45","24545.1","24724.55"
"24 Nov 2021","24770.25","24932.1","24577.7","24667.80"
"23 Nov 2021","24381.55","24751.75","24264.05","24694.65"
"22 Nov 2021","25156.25","25173.1","24405.2","24600.40"
"18 Nov 2021","25194.2","25294.4","24936.45","25044.65"
"17 Nov 2021","25201.5","25389.45","25160.1","25209.05"
"16 Nov 2021","25427.25","25445.45","25259.35","25298.40"
"15 Nov 2021","25429.65","25536.15","25360.2","25409.00"
"12 Nov 2021","25128.5","25380","25053.2","25362.80"
"11 Nov 2021","25154.5","25158.1","24853.4","24991.75"
"10 Nov 2021","25179.95","25294.05","25074.95","25227.70"
"09 Nov 2021","25393.4","25434.15","25209.35","25295.70"
"08 Nov 2021","25302.95","25412.1","25060.65","25377.85"
"04 Nov 2021","25201.8","25214.9","25118.85","25146.30"
"03 Nov 2021","25277.5","25337.05","24959.45","25053.20"
"02 Nov 2021","25183.5","25286.9","25079.45","25172.35"
"01 Nov 2021","24915.1","25217.45","24833.85","25150.30"
"29 Oct 2021","24982.05","25113.55","24626.4","24740.35"
"28 Oct 2021","25629.1","25632.75","24950.2","25039.90"
"27 Oct 2021","25724.1","25793.65","25562.75","25628.90"
"26 Oct 2021","25605.9","25806.2","25504.5","25687.30"
"25 Oct 2021","25671.75","25754.5","25371.35","25606.55"
"22 Oct 2021","25594.3","25756.6","25373.2","25477.90"
"21 Oct 2021","25636.35","25639.6","25300.7","25507.40"
"20 Oct 2021","25676.8","25734.4","25410.05","25509.50"
"19 Oct 2021","25787.6","25822.85","25512.65","25640.70"
"18 Oct 2021","25693.4","25706.2","25534.05","25581.65"
"14 Oct 2021","25216.65","25406.65","25188.55","25388.00"
"13 Oct 2021","25022.05","25102.4","24951.7","25073.10"
"12 Oct 2021","24854.3","24945.4","24724.15","24888.55"
"11 Oct 2021","24724.1","25008.15","24640.65","24894.25"
"08 Oct 2021","24905.55","25037.65","24838.9","24880.80"
"07 Oct 2021","24861.75","24901.95","24761.9","24796.45"
"06 Oct 2021","24871.85","24958.45","24606.85","24651.95"
"05 Oct 2021","24600.55","24851.5","24541.1","24811.15"
"04 Oct 2021","24541.4","24728.55","24494.3","24653.85"
"01 Oct 2021","24496","24509.35","24328.25","24411.45"
"30 Sep 2021","24739.5","24803.4","24577.3","24619.25"
"29 Sep 2021","24627.85","24832.65","24556.8","24732.05"
"28 Sep 2021","25189.3","25198.85","24551.55","24835.25"
"27 Sep 2021","25338.75","25342.75","25084.3","25129.65"
"24 Sep 2021","25236.25","25374.1","25164.7","25221.70"
"23 Sep 2021","24888.3","25139.3","24821.75","25109.60"
"22 Sep 2021","24788.05","24829.85","24672.5","24697.30"
"21 Sep 2021","24629.6","24790.8","24375.8","24760.45"
"20 Sep 2021","24580.4","24837.2","24483.45","24530.55"
"17 Sep 2021","24869.25","25040.7","24664.6","24797.60"
"16 Sep 2021","24646.75","24775.9","24551.45","24754.70"
"15 Sep 2021","24380.5","24651.4","24374.4","24613.60"
"14 Sep 2021","24421.4","24452.4","24364.5","24395.85"
"13 Sep 2021","24281.2","24369.4","24189.35","24318.85"
"09 Sep 2021","24259.05","24330.65","24201.9","24314.35"
"08 Sep 2021","24256.15","24337.8","24163.7","24298.15"
"07 Sep 2021","24328.45","24366.5","24099.65","24253.30"
"06 Sep 2021","24336.05","24345.05","24177.9","24304.80"
"03 Sep 2021","24290.35","24370.85","24143.25","24252.70"
"02 Sep 2021","24075.7","24282.45","24001.2","24272.45"
"01 Sep 2021","24241.15","24288","24011.65","24051.15"
"31 Aug 2021","23857.2","24218.55","23837.6","24180.65"
"30 Aug 2021","23635.2","23871.5","23626","23843.75"
"27 Aug 2021","23478.65","23598.7","23322.55","23567.00"
"26 Aug 2021","23493.9","23551.9","23446.3","23493.00"
"25 Aug 2021","23529.9","23618.65","23461","23501.35"
"24 Aug 2021","23386.65","23501.65","23298.65","23480.85"
"23 Aug 2021","23334.55","23342","23154.65","23295.55"
"20 Aug 2021","23030.8","23250.4","23024.6","23139.75"
"18 Aug 2021","23523.45","23547.6","23248.9","23290.60"
"17 Aug 2021","23260.45","23420.35","23198.25","23401.45"
"16 Aug 2021","23233.95","23337.35","23195.55","23299.40"
"13 Aug 2021","23066.95","23299.45","23062.05","23267.90"
"12 Aug 2021","22873.6","23056.35","22851.3","23037.65"
"11 Aug 2021","22999.4","23000.5","22727.7","22869.40"
"10 Aug 2021","22823.5","23011.65","22811.75","22931.45"
"09 Aug 2021","22801.25","22896.45","22679.9","22812.30"
"06 Aug 2021","22769.4","22835.95","22709.05","22743.40"
"05 Aug 2021","22799","22870","22691.3","22753.75"
"04 Aug 2021","22544.55","22797.5","22517.05","22756.45"
"03 Aug 2021","22150.85","22457.45","22111","22432.90"
"02 Aug 2021","22080.9","22091.45","21981.55","22058.05"
"30 Jul 2021","21994.6","22057.55","21906.1","21930.60"
"29 Jul 2021","21967.2","22020.9","21928.25","21961.45"
"28 Jul 2021","21934.6","21936.15","21585.05","21896.10"
"27 Jul 2021","22031.5","22063.2","21860","21917.50"
"26 Jul 2021","21980.65","22067.35","21893.8","21989.00"
"23 Jul 2021","21947.45","22069.35","21806.85","22015.30"
"22 Jul 2021","21716.75","21933.35","21716.45","21920.50"
"20 Jul 2021","21712.35","21734.15","21527.7","21591.70"
"19 Jul 2021","21866.45","21970.1","21767.9","21829.55"
"16 Jul 2021","22287.2","22289.7","22104.95","22150.50"
"15 Jul 2021","22144.05","22309.7","22120.75","22254.25"
"14 Jul 2021","22027.2","22162.1","21956.25","22130.60"
"13 Jul 2021","22003.85","22044.75","21909.6","22031.80"
"12 Jul 2021","22004.45","22026.45","21780.75","21857.95"
"09 Jul 2021","21911.75","21985.3","21819.9","21897.55"
"08 Jul 2021","22142.9","22202.8","21902.85","21978.80"
"07 Jul 2021","22067.9","22184.55","22015.65","22166.20"
"06 Jul 2021","21944.5","22168.8","21942.7","22056.60"
"05 Jul 2021","21943.45","22007.45","21878.65","21986.60"
"02 Jul 2021","21806","21860.85","21696.2","21837.70"
"01 Jul 2021","21940","21940","21775.15","21791.10"
"30 Jun 2021","21970.1","22094.2","21869.7","21889.75"
"29 Jun 2021","22058.45","22074.3","21911.05","21947.00"
"28 Jun 2021","22214.9","22214.9","22040.9","22078.05"
"25 Jun 2021","22017.35","22173.35","21933.5","22154.75"
"24 Jun 2021","21766.5","21974.5","21718.15","21936.75"
"23 Jun 2021","21956.3","21956.3","21656.55","21684.00"
"22 Jun 2021","21948.9","22024.2","21800.85","21829.30"
"21 Jun 2021","21452.3","21830.95","21416.4","21803.85"
"18 Jun 2021","21802.2","21826.35","21368.95","21689.95"
"17 Jun 2021","21602.05","21767.35","21595.35","21688.20"
"16 Jun 2021","21898.05","21952.25","21782.55","21816.15"
"15 Jun 2021","21904.9","21965.4","21858.8","21931.85"
"14 Jun 2021","21815.1","21839.1","21560.4","21815.25"
