"Date","Open","High","Low","Close"
"08 Apr 2022","20769.60","20928.05","20680.55","20867.45"
"07 Apr 2022","20921.40","20977.90","20621.25","20660.15"
"06 Apr 2022","20925.00","21028.35","20826.45","20955.35"
"05 Apr 2022","20801.20","20999.95","20726.95","20947.30"
"04 Apr 2022","20539.20","20727.90","20489.30","20692.20"
"01 Apr 2022","20318.70","20481.15","20292.20","20451.10"
"31 Mar 2022","20442.15","20458.75","20261.55","20314.70"
"30 Mar 2022","20324.65","20426.80","20242.55","20392.95"
"29 Mar 2022","20192.85","20249.55","20097.65","20158.05"
"28 Mar 2022","20117.55","20161.65","19847.70","20086.75"
"25 Mar 2022","20250.50","20260.35","19938.35","20077.85"
"24 Mar 2022","19924.30","20198.65","19893.00","20157.90"
"23 Mar 2022","20215.00","20226.00","19983.50","20027.95"
"22 Mar 2022","19907.05","20113.20","19664.65","20083.90"
"21 Mar 2022","20081.40","20127.65","19841.45","19863.90"
"17 Mar 2022","19964.50","20097.00","19908.85","19978.60"
"16 Mar 2022","19640.45","19741.95","19589.85","19732.30"
"15 Mar 2022","19689.75","19734.10","19224.70","19356.15"
"14 Mar 2022","19422.95","19659.85","19403.85","19642.55"
"11 Mar 2022","19347.75","19461.80","19252.20","19436.75"
"10 Mar 2022","19543.65","19544.40","19244.70","19404.50"
"09 Mar 2022","18893.05","19219.60","18843.60","19112.40"
"08 Mar 2022","18539.80","18824.45","18431.90","18803.25"
"07 Mar 2022","18502.30","18622.85","18300.80","18531.05"
"04 Mar 2022","19089.10","19187.90","18820.50","18866.85"
"23 Feb 2022","19455.55","19540.45","19339.50","19384.75"
"22 Feb 2022","18867.95","19357.05","18865.05","19317.50"
"21 Feb 2022","19401.95","19586.20","19179.90","19396.00"
"18 Feb 2022","19509.65","19702.85","19482.05","19500.90"
"17 Feb 2022","19857.35","19923.60","19606.70","19639.10"
"16 Feb 2022","19932.00","19980.00","19656.70","19717.95"
"15 Feb 2022","19201.55","19841.15","19029.60","19810.75"
"14 Feb 2022","19284.05","19431.30","18982.25","19038.50"
"11 Feb 2022","20023.95","20037.45","19679.90","19726.05"
"10 Feb 2022","20183.85","20248.30","20046.25","20228.45"
"09 Feb 2022","19840.95","20116.70","19815.45","20087.15"
"08 Feb 2022","19875.70","19948.80","19434.85","19705.90"
"07 Feb 2022","20111.75","20213.50","19704.75","19788.85"
"04 Feb 2022","20095.75","20256.90","19981.60","20097.65"
"03 Feb 2022","20303.05","20312.85","20033.30","20084.25"
"02 Feb 2022","20167.55","20347.75","20148.35","20325.20"
"01 Feb 2022","20091.00","20119.50","19676.00","20069.80"
"31 Jan 2022","19770.55","19959.05","19698.85","19897.25"
"28 Jan 2022","19418.70","19847.75","19418.70","19455.85"
"27 Jan 2022","19383.80","19390.35","18964.35","19228.20"
"25 Jan 2022","19145.35","19655.05","18946.75","19628.45"
"24 Jan 2022","20282.65","20291.20","19242.30","19421.45"
"21 Jan 2022","20697.45","20707.50","20186.95","20313.95"
"20 Jan 2022","20915.45","20982.50","20740.45","20854.50"
"19 Jan 2022","20951.85","20974.25","20690.60","20891.85"
"18 Jan 2022","21577.20","21618.70","20953.55","21009.70"
"17 Jan 2022","21491.10","21554.05","21403.70","21536.50"
