"Date","Open","High","Low","Close"
"08 Apr 2022","8562.20","8607.30","8525.15","8587.50"
"07 Apr 2022","8562.95","8611.75","8477.15","8511.30"
"06 Apr 2022","8502.20","8582.15","8471.00","8563.95"
"05 Apr 2022","8475.70","8542.55","8440.15","8516.45"
"04 Apr 2022","8339.55","8436.15","8337.30","8424.50"
"01 Apr 2022","8187.15","8319.85","8171.75","8308.70"
"31 Mar 2022","8166.90","8195.35","8137.40","8183.75"
"30 Mar 2022","8107.45","8140.95","8086.25","8132.10"
"29 Mar 2022","8061.30","8100.45","8021.45","8044.95"
"28 Mar 2022","8067.70","8084.25","7945.15","8015.10"
"25 Mar 2022","8125.45","8130.80","8019.35","8056.30"
"24 Mar 2022","8018.90","8094.80","8005.60","8087.90"
"23 Mar 2022","8036.25","8071.10","8004.55","8027.55"
"22 Mar 2022","7954.85","7995.60","7861.10","7985.90"
"21 Mar 2022","8052.45","8053.75","7942.20","7953.75"
"17 Mar 2022","7996.70","8035.10","7990.35","8008.95"
"16 Mar 2022","7840.85","7903.90","7819.10","7897.10"
"15 Mar 2022","7828.40","7873.25","7701.45","7740.10"
"14 Mar 2022","7785.70","7824.20","7719.65","7806.10"
"11 Mar 2022","7702.35","7788.15","7667.85","7778.25"
"10 Mar 2022","7833.15","7839.10","7682.55","7724.45"
"09 Mar 2022","7569.95","7699.35","7534.35","7671.70"
"08 Mar 2022","7379.40","7517.35","7326.60","7503.60"
"07 Mar 2022","7410.35","7416.30","7276.70","7386.35"
"04 Mar 2022","7672.35","7676.30","7539.35","7552.25"
"03 Mar 2022","7884","7895.35","7710.5","7731.05"
"02 Mar 2022","7744.7","7827.1","7722.4","7793.25"
"28 Feb 2022","7657.15","7822.1","7581.5","7810.45"
"25 Feb 2022","7584.55","7751.55","7580.3","7735.95"
"24 Feb 2022","7650.3","7715.45","7394.85","7407.65"
"23 Feb 2022","7933.25","7977.10","7883.45","7894.25"
"22 Feb 2022","7720.35","7881.85","7719.35","7868.20"
"21 Feb 2022","7956.65","8015.30","7869.95","7932.60"
"18 Feb 2022","8024.15","8092.30","7986.35","7996.95"
"17 Feb 2022","8137.15","8165.25","8052.35","8069.45"
"16 Feb 2022","8179.65","8198.00","8071.25","8097.70"
"15 Feb 2022","7928.10","8134.60","7820.00","8124.10"
"14 Feb 2022","8019.95","8054.55","7858.40","7880.25"
"11 Feb 2022","8329.75","8343.95","8183.45","8202.10"
"10 Feb 2022","8396.05","8422.80","8323.35","8392.85"
"09 Feb 2022","8279.15","8374.20","8275.55","8364.60"
"08 Feb 2022","8324.35","8352.70","8136.55","8237.20"
"07 Feb 2022","8397.30","8436.65","8238.70","8288.50"
"04 Feb 2022","8452.45","8492.55","8365.55","8382.45"
