"Date","Open","High","Low","Close"
"17 Nov 2022","9169.00","9197.25","9144.90","9160.40"
"16 Nov 2022","9186.40","9199.80","9156.25","9192.00"
"15 Nov 2022","9160.20","9195.15","9105.05","9180.45"
"14 Nov 2022","9196.60","9217.20","9153.50","9162.25"
"11 Nov 2022","9147.45","9210.60","9136.25","9170.35"
"10 Nov 2022","8997.20","9053.90","8978.75","9007.25"
"09 Nov 2022","9133.70","9135.75","9035.85","9065.25"
"07 Nov 2022","9091.50","9126.85","9019.35","9089.65"
"04 Nov 2022","9045.35","9059.25","9004.95","9048.65"
"03 Nov 2022","9054.55","9094.20","9016.55","9044.65"
"02 Nov 2022","9144.1","9150.35","9074.8","9101.60"
"01 Nov 2022","9062.5","9138.1","9045.35","9131.15"
"31 Oct 2022","8972.55","9023.75","8968.05","9013.35"
"28 Oct 2022","8930.15","8958.00","8897.65","8915.15"
"27 Oct 2022","8893.95","8935.40","8862.25","8914.40"
"25 Oct 2022","8896.30","8897.00","8844.05","8870.20"
"24 Oct 2022","8885.75","8895.75","8854.90","8864.35"
"21 Oct 2022","8862.45","8872.35","8793.60","8818.75"
"20 Oct 2022","8707.50","8850.65","8707.15","8841.40"
"19 Oct 2022","8813.35","8814.35","8735.95","8747.60"
"18 Oct 2022","8773.85","8816.55","8756.70","8786.65"
"17 Oct 2022","8670.90","8730.90","8643.00","8700.30"
"14 Oct 2022","8770.10","8791.40","8680.60","8691.85"
"13 Oct 2022","8652.75","8670.85","8587.85","8609.20"
"12 Oct 2022","8587.55","8666.35","8532.95","8655.65"
"11 Oct 2022","8721.15","8723.95","8530.10","8546.30"
"10 Oct 2022","8587.60","8714.95","8586.85","8705.20"
"07 Oct 2022","8713.60","8738.60","8663.10","8706.00"
"06 Oct 2022","8724.25","8761.25","8710.90","8734.75"
"04 Oct 2022","8571.80","8667.25","8557.25","8657.65"
"03 Oct 2022","8567.5","8567.5","8437.05","8449.80"
"30 Sep 2022","8488.45","8593.05","8433.05","8550.60"
"29 Sep 2022","8541.35","8560.90","8465.55","8489.80"
"28 Sep 2022","8460.25","8536.25","8441.90","8481.80"
"27 Sep 2022","8542.7","8596.35","8481.35","8527.10"
"26 Sep 2022","8541.75","8569.9","8448.55","8490.60"
"23 Sep 2022","8692.40","8713.60","8579.85","8597.05"
"22 Sep 2022","8642.70","8732.05","8633.55","8692.15"
"21 Sep 2022","8697.65","8740.10","8672.80","8682.75"
"20 Sep 2022","8742.75","8797.85","8705.90","8724.35"
"19 Sep 2022","8654.95","8700.35","8592.40","8671.00"
"16 Sep 2022","8793.80","8805.30","8614.70","8631.15"
"15 Sep 2022","8929.00","8939.00","8825.45","8836.15"
"14 Sep 2022","8858.35","8946.40","8853.00","8903.65"
